activemq	jaxb-impl	20050407		4d45daa19e7e8e941753133ce3a780f3076c0abb
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.10.7		0dae25b8fd7220c5957d06e7705111a90428712b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.10.8		b72b45f40e769503f499e41079dea27180a10511
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.2		4563c4708dff630293a20bf818cadb789d6ef091
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.2-rc-1		926102d180e22a3f8bc1b6f08af48e91bc14a707
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.3		4fa381af057fe6b6580a47ff132c2521a756c3bc
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.3-rc-1		bbeb6c21eaa665706be76321b5b9ea8ccea199ca
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.3.1		83c462d1dfc23c5b0a133a6e9458cb98923996ab
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.3.2		08c07366690ae74573205a1052e34eaf892e7497
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.3.3		c9bc90d85e38177d703592c10f0263f28c84df9b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.3.4		9e0d70fdd6614fad4b5602dae63d17bf0e3f959e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.3.5		91b01cd4fe3642063a4da01228578ff51b99b72e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.3.6		cb2e5ed9eb9c013f9e0906256f883a858c73a7ba
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.3.7		5ebf714bae58b39d221269e862a3d151ee66f083
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.4		9081df0fd4456ead08987f3da6642264a73380a7
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.4-rc-1		6aa83261ff24a147ba94dac0e0360ad00959104b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.5		4078625cd0eeb4123dd49adc962cb8a16ea8b500
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.5-rc-1		c22909ec3affac3013828b39943672c090b86cef
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.6		8d9ab3ca7bc629a5cb50c8689119fd73de8dd309
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.6-rc-1		8de7f770e8c41d6fe330cf8edecb7d795a7f431b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.6.1		bdbce47bbdaabfe2733b08574eff62b3197a08f6
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.7		0b2d6bc95930c76b1908ce4bd2d0607b9085fd9b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.7-rc-1		28e71d83b8c3b9103ad97123bee825eb8b70aa80
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.8		d396089253e8b477a8221cb7dbf1916f334e2c01
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.8-rc-1		30d7029caca7f0f5891ad4c8c79e83956df5d4ce
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.8.1		a1db3800546c6fdb514d4719eae6d18fe71f60a3
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	11.9		64e2ab0048bfa766c56f8eebbfbb9bea1809b162
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.0		32f91b68838d6e2a99526d2003376da1abcd9136
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.0-rc-1		756eee3f2b674cdcc04f94bc3b338ddbc30740c1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.1		5d3b61ca82b61a63c6f79bd018ab6011e188741c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.1-rc-1		624c9065a21fdfc7bf54b659161257d7554f7074
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10		37d3737ad37f6be3c8f394596521b0d0259e0cdf
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.1		9d7944020d1f7bbc5dd166a040803b02868c5b7e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.10		0c710d67daa0ae43809dbc3dd772172ebd300f9b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.11		10cb2cd30879e9522333d2a0893d38a813f4f921
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.2		fdad4600fce26beff261fd14f98d46fd68080964
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.3		a4e1d5f57788753777001b3d8490e87b5dbeb1e9
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.4		16b19c87b3b35feed25b48442bb32f6255daab76
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.5		6a6897e46a0205c697037d4dc29e287bf3d1e527
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.6		3eabfc9c1baf884f1103a5d56d138076bccec573
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.7		a47ef8e94914470c65830192b64d5ad3def52951
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.8		f610aaf53597f03452d7ebdd9c0037f500df6cb1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.10.9		e5491b2f5f4c25c4d480bd2b0b2a869a1a0caa28
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.2		23c7247bfb2f2cdc9c4e5e6182950511e24b76de
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.2.1		3b7fe643f34bb3f90ce080f374ed56d16bbcbc4b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.3		48e49cdf44cf4ac9af3bc07e73708b0e500b555e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.3-rc-1		af65ee3b595ec0fef5b92ab076848b7e1ba757bc
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.4		aae12b729de6381579ebe49fd86f5a9706ef8df2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.4-rc-1		9bebc7f7d622add8c791c6e66cf62d0e7560666d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.5		ead95afbc7df3d6e09aff601f5fd987958e08888
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.5-rc-1		81acd0842c0b5f9aab61bc160a07ac1c2d63d83c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.5.1		9cb759c51e6d6f7731da81c7d2b373082229f529
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.6		b5685cd132c70089551f8a3b8a3763d4acaec7bd
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.6.1		53a9b23d8bee1f242eb7aa29732858cabd8b1e2c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.6.2		cee07ab4b81d6eb87c31f038103021db32a38d14
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.6.3		740ce34f426b1dd9b5eb4b950b3c7efcc8ac424b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.6.4		97f8c9ad44dfaf245675995b3b8239b723060e18
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.6.5		9a2e30bc648b8faeb4ef40c2abe1b316ffa7441d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.6.6		e1eafeb0d9ab7969e2a3b46885be8a1e6db26fd2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.6.7		59ed77c5dbc6f6128a8ba6ed97460792ddb8148d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.6.8		8b6905017651b4350e522abbe125dcb0e23aceaf
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.7		cfa4dfe63d8fce021ac00b3937f356fcf857d0e4
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.7-rc-1		3f2a19db96546909a3f42e6f036306c243dbd96e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.7.1		0e3416c79918578b14b0e755ff60eaa0cfed77e9
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.8		9d4d9bc69416130090893a963d1c7153466eb514
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.8-rc-1		c73b380b8d1ec73ee00becc6bae0cfeb309c5c82
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.9		74136fba537caebbd2801c0f1ee54d5a35852b44
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	12.9-rc-1		86a88c0e36e16dc1c78ecbccad8bb368a0099c98
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.0		9ad405942023534bd6da1823fece1aae534faafe
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.1		da7a9ab8cac9da2d520486c2d72380742f81fe61
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.1-rc-1		6a5455664a33e10f64f49f4ebd689b6fe39b5abd
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10		e4436974a0111df64876a22cf0c15f8689b57e05
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10-rc-1		25f6110e34171111c43a3c494c5d95282098e30a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.1		606dee475c76249793b0091e9334a49cef25788a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.10		b530357179fcf51bab3cfd1fb9e3d4b30d0317bf
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.11		34907b04bacd9e190045cc1b68f6e9e0114e6d7b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.2		f012a612dd9a219df1e347fce2424181ee898829
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.3		2d506852b1d21693ef195a679c7a8fa2bd3ffbb1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.4		07dcdc02070f39ec08b8e0452714757a83ec3bed
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.5		c30da5dd9a90edf79984dc867fb4f1d545a4f58e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.6		e2e8fa35d0f803509286847ade00a455d0447d9f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.7		78355949964d3e6521055ba3a30099b54c1caf19
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.8		67f2b8a5bc02d483f82ae7b1eb83407ef14472c6
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.10.9		23e3786320c08ce0cd0d8a97fd2b325b3a626cb1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.2		8b698909d5bcd98060364d0cd47dcdfe570c9bb0
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.2-rc-1		2bc7b6a4186136e1f5f89b7ea6f10c0b356dcc3b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.3		60f173bddd6495e13df6df2f19d0fc44e414e75a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.3-rc-1		8e98ee8dee6fb99ef5897bf8667b1514bf196cdf
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.4		0af67c14b1f8f66960d2a7710b1a103a440e55a3
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.4-rc-1		ee7cd98efadead68fb936e99df7637a2bac1320e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.4.1		8c2129975f8bf0a1a7224c7c13d101649da8e4ed
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.4.2		67112d083c5f0a08b035a158754ced88e73a8f99
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.4.3		a639f4e5a1cec3178dd589b1794ea761dcdd237f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.4.4		290550303a59f6161357e993d1205bac650055f7
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.4.5		27c09ae5d46287cefdaa0d9661ad324ef9fff58d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.4.6		952f70cec9b468a3a65e2412c2ab8424c7d5ecfd
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.4.7		973884666e0758d2538ba2ef59fcce670ffe9196
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.5		5eb286ea74b3dfe75d973481e976ecc8c8bb7e13
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.5-rc-1		001b3666d60a35b4967ae231c4f1b46e99726581
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.6		68f581f3faa57adf83d69164f7fcbd570ea8dc37
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.6-rc-1		7c0cbeae8aad5648ccc00fd8d72ffe6eaa9d9f0e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.7		458f6dd68bae59e6b75dfb5f0813d0953259c689
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.7-rc-1		9140e68470d5d60255efb96edcdbbc694796af78
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.8		b0ec73b1fe290fb6f84beb6094206031e50a8e9a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.8-rc-1		ced5ba2939c0b2659e97b478e32065b821d8c800
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.9		ca289d824b0e7016dc3b2120533982b4bb6f8a70
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	13.9-rc-1		8d07ba1d85712d704273907b8c0cfb325561a17d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.0		d24aaec806609d0fc9dc642a1751fbf96ea1903f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.0-rc-1		edca8d403cdc07222c457064b4cf5acd5f05779f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.1		1993ca4c58a53d3804fc14083cda244627de948f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.1-rc-1		c618ef44dfdbb9ff7c0fac5f69c20774732264c1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10		15e7585b40cf8fce29143f980f1f3e28aeb2d1b3
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.1		1af892a19d72ba02e8f1867fdc48d59d0e6bb12f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.10		66e1a5695b28f4a0cd18e5e99b9da0b1634c4b37
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.11		42169794563d6c747318ee9488b242f9641b9e73
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.12		d28341d944b55948370e7498c586234babe4f7cf
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.13		af358c71bdfb1ed7ec1a1de3370e1d48b87a8882
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.14		4ade62a8bb2d06d7fbd2ec483b0e609067879703
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.15		1fb0156d02374a4b9e4973c3542ca78f80ffac2f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.16		9cd472621b7e59d21334dcd8c0745125a3b0159b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.17		2fcf19b186c3de932bb80efc79e6b2c8a180fa32
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.18		167b8eb71a1c2d7f132fd64ecf24af750607ff0f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.19		aaf349b65d2960d3a95d5dcf06621084e6c43d07
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.2		fb892f1c3afe923e4899e0b53f1cc62583b17d95
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.20		a9c296d17b04dc2ad4c558a80f2e4e4cab0eaf2e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.21		c19fdeb26c3beed96f953bf78f4362d5497509ea
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.3		952cc11d688c2b6587829fcc4d30dfec44c4e819
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.4		dda2c66dc8527fb11460418263b11968e46b9de8
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.5		8cef1812a1415579d233ed7609a8b0bcfba07382
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.6		f002f028ac20682a6ade3309a8d28752e986a611
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.7		cdb8b750279634916969469de1f083acb0cf2dbc
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.8		6f7ca619c7d514788b009e6b00bffe4d0777eab5
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.10.9		0e852d12afb0d1b566448d08448bbf010914a958
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.2		4353a14c7bbf952919c3e44a744646d1ecc163ae
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.2-rc-1		7ae9ec141597e5020bc4d2650795c8f5c7904a01
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.2.1		8ccb2800340fceea86022ce5b3702808eb3e9a28
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.3		0ba597e708b2941cd4639fb56b283eded41d3b1f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.3-rc-1		2068c7b8525d830de7f50999927b11d0ce51a147
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.3.1		f4f8c30dcd73b22bd1caa36f3f847a4c3248eb73
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.4		a2feb217e9a44b0f0338528c9281274ff0af5b2e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.4-rc-1		21008b64e7697404abaf00d49e4a5e8d56c99135
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.4.1		2c5af76355a658bbbad925fedd2a86bbe859c3dd
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.4.2		3a38368d89aa1c735cd97c178a79971a05a8c9b5
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.4.3		30b9c8d570bdb6ba43e7c8f1c7b7c635816e2d5f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.4.4		babfb03516c4e62bc52afba6a722e89885782aa0
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.4.5		0b3ddd583a901c0780f2412a99ead19c7803aaa7
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.4.6		22d84d009d4f457cc72957447c266f3f97d8ebe1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.4.7		f4fd9b76a6ab4243d37db236868168a177f53cac
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.4.8		12c42a90047dbb9abd890ac5cea2bd3e331cd383
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.5		a224cb6527a51e8fde72f9e7e2e093d3b625692d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.6		dd599dac038849ef42c35cc65e5d6e00c1dc3f73
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.6-rc-1		4f3f67cc0be49c77393c8d2bf0fe29f6b097c461
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.7		04d0858cd3a065e4bfa9ffe078f661611106ed14
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.7-rc-1		bfffbdf13dd327257134e2c80129fcbaf47c7530
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.8		6bb9646b059e498a1f0a200ff04eb0d4090eaac6
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.8-rc-1		c8b416fe3c24c294683bd2886dd358559d3c3e0c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.9		a48ef2dbbcd0e6d62ba3339737b6ca6613404a16
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	14.9-rc-1		f2e600a106d72a31dfd6c27088f6476df9e7b257
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.0		1d339e5ca35bd60d2e12f8be63b9bc05f6dad14b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.0-rc-1		0cdd2c52f4877da47bf8203860d7bda78d5d0d58
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.1		5299fb840073f48d035589a9f91efb5f1b63b746
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.1-rc-1		006d71613299097b671ca4d7bd09dfed479c16a6
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10		d9b2b56e5a90b205a28b595670c8f327ec175429
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10-rc-1		7c980ef005dba974727daf27270d78cd67465217
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.1		77cab175a2e331ee743a02013281970943538220
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.10		ef9a9754a6e2bafd2010a2e4ea90a5c7dd537b6f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.11		859e0c12046c750de40a3aaa9165d3772595e4c1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.12		4f36a055f59fdd5bd105bb2256c13d25e175c9cd
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.13		0c2a5eadb9724bcf12647ef93071924fa4dc2d05
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.14		a3a617530b796aee3afaa069005a1dab2b189586
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.15		b2ff467bc241673b704113cef083093db51f4a31
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.16		6772633ca0d62d79df032b99b4c8d05c74c7c22f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.2		bd5e29fb00c72548db06c89402a7779bb450b185
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.3		e1600dc33a7564a96aa690461d7d3c22519a019e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.4		8d867a652283d0225b8c22ad5de0447610bb8f26
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.5		84bcbe9e4fb5eacfac6bd3e49e92147675bf502a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.6		17d73f0480277e4ca428b3e3533cc74d273b21eb
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.7		9ba719b466fb9ffd016b87dc5079bc468beeb743
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.8		01c0fb5f34a64479cb916a912a84df2aa3b1dc97
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.10.9		1a2e3868421c6dad9f7fb30a1ad418e6b38434f4
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.2		bf742bde86aab840ec5659eed7edfb933718ec7d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.2-rc-1		11f543886d8f65ca17d4205f7cbdd169568dbfd4
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.3		6d62aa5ee63d12f1f5c9092cdb88c910ad22f184
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.3-rc-1		aacdb5eec30f80559ecb2d95594a1e7a11be81e2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.4		df902824933228b389bec3e466fb3ecfd203a6ea
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.4-rc-1		265270bea9670eb0970dda293b283d55c3a4cefa
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.5		03603b6c71ce3d28622f81d0ff5f6b2efc5e1982
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.5-rc-1		08949911cfab2322ea63afd3c7f5250b4d55abe7
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.5.1		88a549f266aef4c2e41f1a1bb2fd1f51d75caa57
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.5.2		4a7083171ca8b2477cd81aa60cb92826c3ee88f2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.5.3		6039b64e8eea07637d2baee1b1ce32ba6472e3e7
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.5.4		b589ab48307c2f411168e5f2ba07519ec5222997
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.5.5		ac97672aab216c1a4f553d9a5c03e45f4ae7b11d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.6		d7a60f57992c170669256c69efca734a09973807
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.6-rc-1		0ff791c693c56afb541ccaae799eb5b64b64a892
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.7		b8ef35859ae9cc4a39a5a86feeaca19de9331f3e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.7-rc-1		6fa6aee4c95d1efb1916265ddcadfe0151192e43
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.8		c34a3ff85a9c8ec22be09235bcbb3349a837ffe1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.8-rc-1		d97580304f3097cba924d417d323a7da9b46b061
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.9		97fe4f73c4e0950f665bf7f9de9fe61c38055171
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.9-rc-1		2e8f14ca23ddb4221981161364a6355383c959e1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.0.0		ca1d57cd4e4651b4e08ed50fe3f412093aac2a9a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.0.0-rc-1		4ceea48d8b68c9b3c2b49b3643890d21a52cd6c5
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.1.0		e47a8be65f678a6eb8141ebcd7ccafbd339992bf
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.1.0-rc-1		3c98c3b8b070ef6943ccd3c92bbd3fcd4134f6f1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.0		f92c5d47818152fda6649954663a6c2e05f079c3
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.0-rc-1		39c003ce8e6bc6ff472cff1947f12f5b35956cfa
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.1		4c3b2875c9eab258d9a44eef1e03eb7be3af45db
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.2		bd9e00eeae3a696fe004552050c1da330569dac6
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.3		88f20fb6ffd700037ca91bae563be1e302872b0b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.4		ce3a2bb8725e043b0ebc5742c440891e8253b8af
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.5		8bda4f849772306c7b6e31b7882a5735621d5fe6
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.6		7a05874b5f41ced5fd6339997dbe166d1a89b863
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.2.0		e4b42fc916b2e2901a9cf84ed978bd17af1cd20b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.2.0-rc-1		c73d390d0ac3c263a46ede575cd44e37568de255
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.3.0		02ced919b97e178a652f6824c8050f0dc0f0bf23
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.3.0-rc-1		a85d71e02bd7ae29de332a9b85e1ca819222b924
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.3.1		0c467b425e4723886b1c90e5fec39198b752a865
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.0		fbfa27ddde6eeeb856de8cbb261208c9ca3b0151
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.0-rc-1		bdc6a5e5cee4e860059150b9166e846f390b736b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.1		d714d5a10381283822fa39cad63622816b942d57
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.2		fc34aecbea3d41ee5bf3d07651053d41515b8c67
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.3		e3d104a82f107e5b686ad543e64f11cb2e5b12e8
